"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_UP",-0.224496730388381,0.71,0.938725730442978,NA
"GSE3720_VD1_VS_VD2_GAMMADELTA_TCELL_WITH_LPS_STIM_DN",-0.220790587692055,0.71,0.938725730442978,NA
"GSE6259_DEC205_POS_DC_VS_CD4_TCELL_UP",-0.23635397505548,0.71,0.938725730442978,NA
"GSE7509_UNSTIM_VS_FCGRIIB_STIM_MONOCYTE_UP",-0.235234692885018,0.71,0.938725730442978,NA
"GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_UP",-0.227972154733101,0.71,0.938725730442978,NA
"GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_UP",-0.241288898982633,0.71,0.938725730442978,NA
"GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP",-0.225772734457963,0.71,0.938725730442978,NA
"GSE18893_CTRL_VS_TNF_TREATED_TREG_24H_DN",-0.230040038126717,0.71,0.938725730442978,NA
"GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_DN",-0.226591390548245,0.71,0.938725730442978,NA
"GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP",-0.241567413332399,0.71,0.938725730442978,NA
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_UP",-0.225636564593081,0.71,0.938725730442978,NA
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_DN",-0.232066602280203,0.71,0.938725730442978,NA
"GSE25088_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP",-0.22946612483967,0.71,0.938725730442978,NA
"GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_UP",-0.235785049732379,0.71,0.938725730442978,NA
"GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN",-0.242698077460519,0.71,0.938725730442978,NA
"GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_DN",-0.241633344963697,0.71,0.938725730442978,NA
"GSE22443_NAIVE_VS_ACT_AND_IL2_TREATED_CD8_TCELL_UP",-0.23619139322989,0.71,0.938725730442978,NA
"GSE29949_MICROGLIA_VS_DC_BRAIN_UP",-0.233318419317341,0.71,0.938725730442978,NA
"GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN",-0.232166634847931,0.71,0.938725730442978,NA
"GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN",-0.234421455990184,0.71,0.938725730442978,NA
"GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN",-0.230770443648876,0.71,0.938725730442978,NA
"GSE45365_WT_VS_IFNAR_KO_CD8A_DC_MCMV_INFECTION_UP",-0.233716177143927,0.71,0.938725730442978,NA
"GSE45365_NK_CELL_VS_BCELL_DN",-0.227776201252012,0.71,0.938725730442978,NA
"GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN",-0.2296519999126,0.72,0.939200297563697,NA
"GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP",-0.233475400116668,0.72,0.939200297563697,NA
"GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP",-0.231838035334991,0.72,0.939200297563697,NA
"GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN",-0.234068058209661,0.72,0.939200297563697,NA
"GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP",-0.23362087540725,0.72,0.939200297563697,NA
"GSE17721_LPS_VS_PAM3CSK4_8H_BMDM_DN",-0.239159664031503,0.72,0.939200297563697,NA
"GSE17721_POLYIC_VS_CPG_1H_BMDM_UP",-0.233835917681236,0.72,0.939200297563697,NA
"GSE17721_POLYIC_VS_GARDIQUIMOD_8H_BMDM_DN",-0.242432607596897,0.72,0.939200297563697,NA
"GSE17721_0.5H_VS_8H_PAM3CSK4_BMDM_DN",-0.230835744290046,0.72,0.939200297563697,NA
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP",-0.242034283541449,0.72,0.939200297563697,NA
"GSE20715_WT_VS_TLR4_KO_LUNG_UP",-0.232398930672166,0.72,0.939200297563697,NA
"GSE22886_NAIVE_CD8_TCELL_VS_DC_DN",-0.227583980437981,0.72,0.939200297563697,NA
"GSE25087_TREG_VS_TCONV_ADULT_DN",-0.232607391282706,0.72,0.939200297563697,NA
"GSE27786_LIN_NEG_VS_MONO_MAC_DN",-0.241300533267211,0.72,0.939200297563697,NA
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_UP",-0.223816386274949,0.72,0.939200297563697,NA
"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_16H_TSST_ACT_DN",-0.237473524223296,0.72,0.939200297563697,NA
"GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH1_UP",-0.220947976537824,0.72,0.939200297563697,NA
"GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_DN",-0.231688666666524,0.72,0.939200297563697,NA
"GSE6269_FLU_VS_STREP_PNEUMO_INF_PBMC_UP",-0.224222057241771,0.72,0.939200297563697,NA
"GSE7460_CD8_TCELL_VS_CD4_TCELL_ACT_DN",-0.232356707316407,0.72,0.939200297563697,NA
"GSE9037_CTRL_VS_LPS_4H_STIM_BMDM_UP",-0.227525150425124,0.72,0.939200297563697,NA
"GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_DN",-0.225512204546625,0.72,0.939200297563697,NA
"GSE369_IFNG_KO_VS_WT_LIVER_UP",-0.233342188347535,0.72,0.939200297563697,NA
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN",-0.242269802016304,0.72,0.939200297563697,NA
"GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN",-0.232354764778411,0.72,0.939200297563697,NA
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",-0.230616463887137,0.72,0.939200297563697,NA
"GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_UP",-0.240173918671082,0.72,0.939200297563697,NA
"GSE2124_CTRL_VS_LYMPHOTOXIN_BETA_TREATED_MLN_UP",-0.214394468113656,0.72,0.939200297563697,NA
"GSE22601_CD4_SINGLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP",-0.23689637950712,0.72,0.939200297563697,NA
"GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN",-0.236138059831872,0.72,0.939200297563697,NA
"GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_UP",-0.234525133065823,0.72,0.939200297563697,NA
"GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_UP",-0.243439089839258,0.72,0.939200297563697,NA
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_UP",-0.233913468555194,0.72,0.939200297563697,NA
"GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_DN",-0.231272885546763,0.72,0.939200297563697,NA
"GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",-0.234538463909252,0.72,0.939200297563697,NA
"GSE9960_GRAM_NEG_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN",-0.235900503058922,0.72,0.939200297563697,NA
"GSE19198_1H_VS_6H_IL21_TREATED_TCELL_DN",-0.226817216437526,0.72,0.939200297563697,NA
"GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN",-0.241253257551789,0.72,0.939200297563697,NA
"GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN",-0.23197866591337,0.72,0.939200297563697,NA
"GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_DN",-0.234401187018388,0.72,0.939200297563697,NA
"GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_UP",-0.237177892141491,0.72,0.939200297563697,NA
"GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN",-0.240332206998762,0.72,0.939200297563697,NA
"GSE24210_TCONV_VS_TREG_UP",-0.237871541223814,0.72,0.939200297563697,NA
"GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP",-0.246254369293655,0.72,0.939200297563697,NA
"GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_UP",-0.224279635270695,0.72,0.939200297563697,NA
"GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN",-0.23538624408095,0.72,0.939200297563697,NA
"GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN",-0.233425898109816,0.72,0.939200297563697,NA
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_DN",-0.24022987185563,0.72,0.939200297563697,NA
"GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_DN",-0.243388738321459,0.72,0.939200297563697,NA
"GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP",-0.235091126018931,0.72,0.939200297563697,NA
"GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP",-0.227029628127746,0.72,0.939200297563697,NA
"GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP",-0.225336137678936,0.72,0.939200297563697,NA
"GSE11924_TH1_VS_TH2_CD4_TCELL_DN",-0.227675245695376,0.73,0.941909492273731,NA
"GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN",-0.226008657314464,0.73,0.941909492273731,NA
"GSE17721_CTRL_VS_POLYIC_12H_BMDM_UP",-0.227614414149263,0.73,0.941909492273731,NA
"GSE17721_CTRL_VS_PAM3CSK4_12H_BMDM_UP",-0.233118538666823,0.73,0.941909492273731,NA
"GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDM_DN",-0.233735572002557,0.73,0.941909492273731,NA
"GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDM_DN",-0.230320435418344,0.73,0.941909492273731,NA
"GSE17721_POLYIC_VS_CPG_16H_BMDM_DN",-0.236103517468661,0.73,0.941909492273731,NA
"GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDM_DN",-0.235856398212893,0.73,0.941909492273731,NA
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN",-0.234765399088268,0.73,0.941909492273731,NA
"GSE26928_CENTR_MEMORY_VS_CXCR5_POS_CD4_TCELL_DN",-0.234951029702771,0.73,0.941909492273731,NA
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_DN",-0.225000982165189,0.73,0.941909492273731,NA
"GSE3982_EOSINOPHIL_VS_TH2_UP",-0.222333878482284,0.73,0.941909492273731,NA
"GSE3982_MAST_CELL_VS_TH1_DN",-0.224093099153197,0.73,0.941909492273731,NA
"GSE2770_UNTREATED_VS_ACT_CD4_TCELL_2H_DN",-0.237508927411263,0.73,0.941909492273731,NA
"GSE3920_UNTREATED_VS_IFNA_TREATED_ENDOTHELIAL_CELL_UP",-0.229802820555808,0.73,0.941909492273731,NA
"GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_DN",-0.237712730712133,0.73,0.941909492273731,NA
"GSE9601_UNTREATED_VS_NFKB_INHIBITOR_TREATED_HCMV_INF_MONOCYTE_DN",-0.233933738971553,0.73,0.941909492273731,NA
"GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP",-0.24074396137269,0.73,0.941909492273731,NA
"GSE15330_LYMPHOID_MULTIPOTENT_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",-0.223752898935445,0.73,0.941909492273731,NA
"GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_UP",-0.229083117511504,0.73,0.941909492273731,NA
"GSE9960_GRAM_POS_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_DN",-0.240701565626355,0.73,0.941909492273731,NA
"GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP",-0.234191691984162,0.73,0.941909492273731,NA
"GSE22527_ANTI_CD3_INVIVO_VS_UNTREATED_MOUSE_TREG_DN",-0.237614179885659,0.73,0.941909492273731,NA
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP",-0.237243921017741,0.73,0.941909492273731,NA
"GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP",-0.23613954266018,0.73,0.941909492273731,NA
"GSE22443_NAIVE_VS_ACT_AND_IL12_TREATED_CD8_TCELL_UP",-0.227228523411591,0.73,0.941909492273731,NA
"GSE26351_UNSTIM_VS_WNT_PATHWAY_STIM_HEMATOPOIETIC_PROGENITORS_DN",-0.227409223843832,0.73,0.941909492273731,NA
"GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_UP",-0.227007268615344,0.73,0.941909492273731,NA
"GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_DN",-0.235701171975442,0.73,0.941909492273731,NA
"GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP",-0.229916997145696,0.73,0.941909492273731,NA
"GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_DN",-0.214110815867392,0.73,0.941909492273731,NA
"GSE37301_MULTIPOTENT_PROGENITOR_VS_LYMPHOID_PRIMED_MPP_DN",-0.229826934997678,0.73,0.941909492273731,NA
"GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10NEG_CD62LPOS_BONE_MARROW_DN",-0.234943420085475,0.73,0.941909492273731,NA
"GSE40443_INDUCED_VS_TOTAL_TREG_UP",-0.231085791604291,0.73,0.941909492273731,NA
"GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN",-0.240562204950543,0.73,0.941909492273731,NA
"GSE20727_CTRL_VS_H2O2_TREATED_DC_UP",-0.229436801466764,0.73,0.941909492273731,NA
"GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP",-0.236714440181646,0.73,0.941909492273731,NA
"GSE42021_CD24INT_VS_CD24LOW_TREG_THYMUS_UP",-0.233664726090204,0.73,0.941909492273731,NA
"GSE42021_CD24HI_VS_CD24INT_TCONV_THYMUS_UP",-0.237650561231629,0.73,0.941909492273731,NA
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_DN",-0.229142253523837,0.73,0.941909492273731,NA
"GSE13229_IMM_VS_MATURE_NKCELL_UP",-0.229093672117916,0.74,0.945248588599526,NA
"GSE14308_TH17_VS_INDUCED_TREG_DN",-0.231810075342412,0.74,0.945248588599526,NA
"GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_UP",-0.233190423027922,0.74,0.945248588599526,NA
"GSE15659_RESTING_VS_ACTIVATED_TREG_DN",-0.227588289457069,0.74,0.945248588599526,NA
"GSE17721_LPS_VS_POLYIC_4H_BMDM_UP",-0.221336312624357,0.74,0.945248588599526,NA
"GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDM_UP",-0.228484678994292,0.74,0.945248588599526,NA
"GSE17721_LPS_VS_PAM3CSK4_1H_BMDM_DN",-0.230443565406648,0.74,0.945248588599526,NA
"GSE17721_LPS_VS_PAM3CSK4_6H_BMDM_DN",-0.229073503048806,0.74,0.945248588599526,NA
"GSE17721_LPS_VS_CPG_4H_BMDM_UP",-0.223087605807707,0.74,0.945248588599526,NA
"GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDM_UP",-0.2378289942753,0.74,0.945248588599526,NA
"GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN",-0.227340521024332,0.74,0.945248588599526,NA
"GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP",-0.223956660551725,0.74,0.945248588599526,NA
"GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_UP",-0.219446033954466,0.74,0.945248588599526,NA
"GSE2826_WT_VS_BTK_KO_BCELL_DN",-0.23768338794221,0.74,0.945248588599526,NA
"GSE30083_SP1_VS_SP4_THYMOCYTE_DN",-0.243879477607599,0.74,0.945248588599526,NA
"GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN",-0.226484295254861,0.74,0.945248588599526,NA
"GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_DN",-0.229992523710801,0.74,0.945248588599526,NA
"GSE3982_NEUTROPHIL_VS_NKCELL_UP",-0.22592317280187,0.74,0.945248588599526,NA
"GSE39820_CTRL_VS_IL1B_IL6_CD4_TCELL_UP",-0.225374406682937,0.74,0.945248588599526,NA
"GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_DN",-0.232272509466174,0.74,0.945248588599526,NA
"GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN",-0.220561823594823,0.74,0.945248588599526,NA
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_DN",-0.23110812461711,0.74,0.945248588599526,NA
"GSE21380_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN",-0.233757020087518,0.74,0.945248588599526,NA
"GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_UP",-0.235781825407538,0.74,0.945248588599526,NA
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_BM_DN",-0.234574689488272,0.74,0.945248588599526,NA
"GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_DN",-0.224474493015772,0.74,0.945248588599526,NA
"GSE22025_UNTREATED_VS_TGFB1_TREATED_CD4_TCELL_UP",-0.230603012073332,0.74,0.945248588599526,NA
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN",-0.219363119629066,0.74,0.945248588599526,NA
"GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_UP",-0.227983355894136,0.74,0.945248588599526,NA
"GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_UP",-0.237981462488742,0.74,0.945248588599526,NA
"GSE40666_UNTREATED_VS_IFNA_STIM_STAT1_KO_CD8_TCELL_90MIN_UP",-0.234950158519022,0.74,0.945248588599526,NA
"GSE11961_MARGINAL_ZONE_BCELL_VS_GERMINAL_CENTER_BCELL_DAY40_UP",-0.226640731469984,0.74,0.945248588599526,NA
"GSE28408_LY6G_POS_VS_NEG_DC_DN",-0.230528722606723,0.74,0.945248588599526,NA
"GSE43955_1H_VS_42H_ACT_CD4_TCELL_UP",-0.22812485488475,0.74,0.945248588599526,NA
"GSE43863_TH1_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP",-0.235063082990139,0.74,0.945248588599526,NA
"GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_DN",-0.233227017738187,0.74,0.945248588599526,NA
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_DN",-0.226308357569818,0.75,0.9457928802589,NA
"GSE12845_PRE_GC_VS_DARKZONE_GC_TONSIL_BCELL_UP",-0.221286285125558,0.75,0.9457928802589,NA
"GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN",-0.234000491518035,0.75,0.9457928802589,NA
"GSE17721_CTRL_VS_LPS_6H_BMDM_DN",-0.236263906070649,0.75,0.9457928802589,NA
"GSE17721_LPS_VS_POLYIC_24H_BMDM_DN",-0.233750614412843,0.75,0.9457928802589,NA
"GSE17721_12H_VS_24H_POLYIC_BMDM_UP",-0.2237638891446,0.75,0.9457928802589,NA
"GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP",-0.233023733259754,0.75,0.9457928802589,NA
"GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_UP",-0.220644583227507,0.75,0.9457928802589,NA
"GSE22886_NAIVE_CD4_TCELL_VS_NKCELL_DN",-0.231279964191704,0.75,0.9457928802589,NA
"GSE22886_TH1_VS_TH2_12H_ACT_UP",-0.226370092176378,0.75,0.9457928802589,NA
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN",-0.224359494542093,0.75,0.9457928802589,NA
"GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN",-0.226443937908087,0.75,0.9457928802589,NA
"GSE3982_CTRL_VS_LPS_48H_DC_UP",-0.230838116762798,0.75,0.9457928802589,NA
"GSE3982_EOSINOPHIL_VS_CENT_MEMORY_CD4_TCELL_DN",-0.233933866621474,0.75,0.9457928802589,NA
"GSE3982_NEUTROPHIL_VS_TH2_UP",-0.234278738766245,0.75,0.9457928802589,NA
"GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_UP",-0.224990387417807,0.75,0.9457928802589,NA
"GSE8678_IL7R_LOW_VS_HIGH_EFF_CD8_TCELL_DN",-0.228768564791461,0.75,0.9457928802589,NA
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",-0.231436920554565,0.75,0.9457928802589,NA
"GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_DN",-0.225763003265947,0.75,0.9457928802589,NA
"GSE3565_DUSP1_VS_WT_SPLENOCYTES_UP",-0.23835575468945,0.75,0.9457928802589,NA
"GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_DN",-0.223614554088774,0.75,0.9457928802589,NA
"GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP",-0.232162692327573,0.75,0.9457928802589,NA
"GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN",-0.231219175006304,0.75,0.9457928802589,NA
"GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP",-0.233054282655637,0.75,0.9457928802589,NA
"GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP",-0.231872214154221,0.75,0.9457928802589,NA
"GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN",-0.241993626769827,0.75,0.9457928802589,NA
"GSE20198_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_DN",-0.228189222597121,0.75,0.9457928802589,NA
"GSE21360_NAIVE_VS_QUATERNARY_MEMORY_CD8_TCELL_DN",-0.234504164728621,0.75,0.9457928802589,NA
"GSE22432_CONVENTIONAL_CDC_VS_PLASMACYTOID_PDC_UP",-0.219941271196453,0.75,0.9457928802589,NA
"GSE23505_IL6_IL1_IL23_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN",-0.239006436526096,0.75,0.9457928802589,NA
"GSE16385_MONOCYTE_VS_MACROPHAGE_DN",-0.223660754104259,0.75,0.9457928802589,NA
"GSE25146_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_AGS_CELL_UP",-0.230222639736068,0.75,0.9457928802589,NA
"GSE27241_CTRL_VS_DIGOXIN_TREATED_RORGT_KO_CD4_TCELL_IN_TH17_POLARIZING_CONDITIONS_DN",-0.232761946258778,0.75,0.9457928802589,NA
"GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN",-0.23519951829559,0.75,0.9457928802589,NA
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN",-0.221201993230346,0.75,0.9457928802589,NA
"GSE37534_UNTREATED_VS_PIOGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN",-0.221797185272479,0.75,0.9457928802589,NA
"GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP",-0.23380350636801,0.75,0.9457928802589,NA
"GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.23104116291245,0.75,0.9457928802589,NA
"GSE40274_EOS_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.23354492103789,0.75,0.9457928802589,NA
"GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.227326474295819,0.75,0.9457928802589,NA
"GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP",-0.230465280622159,0.75,0.9457928802589,NA
"GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN",-0.241430285270886,0.75,0.9457928802589,NA
"GSE43863_DAY6_EFF_VS_DAY150_MEM_TH1_CD4_TCELL_DN",-0.224982488026002,0.75,0.9457928802589,NA
"GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP",-0.224410466527409,0.75,0.9457928802589,NA
"GSE45365_NK_CELL_VS_CD8A_DC_DN",-0.235866567362351,0.75,0.9457928802589,NA
"GSE11864_CSF1_VS_CSF1_PAM3CYS_IN_MAC_UP",-0.224807174901396,0.76,0.948006402276365,NA
"GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_DN",-0.226234179131813,0.76,0.948006402276365,NA
"GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_DN",-0.231019496305134,0.76,0.948006402276365,NA
"GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP",-0.220412075588069,0.76,0.948006402276365,NA
"GSE17721_CTRL_VS_LPS_4H_BMDM_UP",-0.22299935080292,0.76,0.948006402276365,NA
"GSE17721_CTRL_VS_GARDIQUIMOD_4H_BMDM_UP",-0.229928982169037,0.76,0.948006402276365,NA
"GSE17721_12H_VS_24H_PAM3CSK4_BMDM_UP",-0.229402314444538,0.76,0.948006402276365,NA
"GSE17721_4_VS_24H_GARDIQUIMOD_BMDM_UP",-0.234917890516166,0.76,0.948006402276365,NA
"GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_UP",-0.214797337923716,0.76,0.948006402276365,NA
"GSE22886_NAIVE_CD8_TCELL_VS_DC_UP",-0.229031652477814,0.76,0.948006402276365,NA
"GSE22886_NAIVE_CD4_TCELL_VS_DC_DN",-0.222153489341788,0.76,0.948006402276365,NA
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP",-0.2288785754065,0.76,0.948006402276365,NA
"GSE2706_UNSTIM_VS_8H_R848_DC_DN",-0.225570620414769,0.76,0.948006402276365,NA
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN",-0.226114751782097,0.76,0.948006402276365,NA
"GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN",-0.218862948035004,0.76,0.948006402276365,NA
"GSE3982_MAC_VS_NEUTROPHIL_LPS_STIM_UP",-0.224754477292369,0.76,0.948006402276365,NA
